Name,Comment,tone
commodityHelp,"They are middlemen. Long Live Comrade Modi . What the Left, Congress  did not do ...BJP has done that. The Peasantry is now free and industrial capital is introduced in Agricultural breaking the middlemen nexus with politician. Being a Marxist, I support BJP and PM Modi.","{'document_tone': {'tones': [{'score': 0.577067, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'They are middlemen.', 'tones': []}, {'sentence_id': 1, 'text': 'Long Live Comrade Modi .', 'tones': []}, {'sentence_id': 2, 'text': 'What the Left, Congress  did not do ...BJP has done that.', 'tones': []}, {'sentence_id': 3, 'text': 'The Peasantry is now free and industrial capital is introduced in Agricultural breaking the middlemen nexus with politician.', 'tones': [{'score': 0.533488, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 4, 'text': 'Being a Marxist, I support BJP and PM Modi.', 'tones': []}]}"
MacroFinance Suff,"MSP is a &quot;racket&quot; to enrich farmers esp. large ones in Punjab, Haryana and western Uttar Pradesh because &gt;60% of MSP goes to support grains like rice and wheat, the main products of the those 3 states. That&#39;s why they are the only ones protesting. Most of the poor farmers of Bihar and other regions of India, who really need help, don&#39;t even know what MSP is because they have not been able to take advantage of it (there are structural reasons for it). And that&#39;s why you don&#39;t see them protesting against the bills. Reform in Indian ag sector is needed because the policy has failed to elevate ag sector in a long time. Having said that I am surprised that Modi-Shah failed to read politics of subsidy esp. in agriculture. May be they have become too over-confident having successfully rammed through Article 370 and CAA legislations.","{'document_tone': {'tones': [{'score': 0.596003, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.578326, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.60858, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'MSP is a &quot;racket&quot; to enrich farmers esp.', 'tones': []}, {'sentence_id': 1, 'text': 'large ones in Punjab, Haryana and western Uttar Pradesh because &gt;60% of MSP goes to support grains like rice and wheat, the main products of the those 3 states.', 'tones': [{'score': 0.542147, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.532616, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'That&#39;s why they are the only ones protesting.', 'tones': [{'score': 0.659747, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 3, 'text': 'Most of the poor farmers of Bihar and other regions of India, who really need help, don&#39;t even know what MSP is because they have not been able to take advantage of it (there are structural reasons for it).', 'tones': [{'score': 0.756104, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.678929, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 4, 'text': 'And that&#39;s why you don&#39;t see them protesting against the bills.', 'tones': [{'score': 0.516467, 'tone_id': 'anger', 'tone_name': 'Anger'}]}, {'sentence_id': 5, 'text': 'Reform in Indian ag sector is needed because the policy has failed to elevate ag sector in a long time.', 'tones': []}, {'sentence_id': 6, 'text': 'Having said that I am surprised that Modi-Shah failed to read politics of subsidy esp. in agriculture.', 'tones': [{'score': 0.638032, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 7, 'text': 'May be they have become too over-confident having successfully rammed through Article 370 and CAA legislations.', 'tones': [{'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
Karan Sandhu,Problem faced by farmers- <br>1. Msp<br>2. If any dispute between farmers and corporate people. Court doors are shut for farmers they cant go to any court . They can only go to sdm or maximum to dc . Now you tell me  is a sdm or dc in range of a small farmers in india?<br>3. Corporate companies can stock their materials to any limit legal which is major cause food crisis and price rise. This is law under which corporate are going to control Indian markets according to them selves legally.<br>3 . Modi is saying it&#39;s going to be 1 nation 1 market. It already 1 market we can sell our crops anywhere in india legally before this. <br>4. Ambanis modi says he gone remove middle man from farmers purchase but what actually he is doing is he is involveing middle man in this by law . Artias are not middle man they are service providers. So make it clear farmers want service providers not middle man . <br>5. Many many more if you read 3 bills clearly.🙏🙏<br>6. Stop watching godi media if you want to save this country.  And give me answers all bhagts of modi - which promises he had completed in his pm term please answer me .,"{'document_tone': {'tones': [{'score': 0.500439, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Problem faced by farmers- <br>1.', 'tones': []}, {'sentence_id': 1, 'text': 'Msp<br>2.', 'tones': []}, {'sentence_id': 2, 'text': 'If any dispute between farmers and corporate people.', 'tones': [{'score': 0.88939, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 3, 'text': 'Court doors are shut for farmers they cant go to any court .', 'tones': [{'score': 0.535064, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 4, 'text': 'They can only go to sdm or maximum to dc .', 'tones': [{'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 5, 'text': 'Now you tell me  is a sdm or dc in range of a small farmers in india?<br>3.', 'tones': [{'score': 0.525007, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 6, 'text': 'Corporate companies can stock their materials to any limit legal which is major cause food crisis and price rise.', 'tones': [{'score': 0.525007, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 7, 'text': 'This is law under which corporate are going to control Indian markets according to them selves legally.<br>3 .', 'tones': []}, {'sentence_id': 8, 'text': 'Modi is saying it&#39;s going to be 1 nation 1 market.', 'tones': []}, {'sentence_id': 9, 'text': 'It already 1 market we can sell our crops anywhere in india legally before this.', 'tones': [{'score': 0.647986, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 10, 'text': '<br>4.', 'tones': []}, {'sentence_id': 11, 'text': 'Ambanis modi says he gone remove middle man from farmers purchase but what actually he is doing is he is involveing middle man in this by law .', 'tones': [{'score': 0.660207, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 12, 'text': 'Artias are not middle man they are service providers.', 'tones': []}, {'sentence_id': 13, 'text': 'So make it clear farmers want service providers not middle man .', 'tones': [{'score': 0.825035, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 14, 'text': '<br>5.', 'tones': []}, {'sentence_id': 15, 'text': 'Many many more if you read 3 bills clearly.🙏🙏<br>6.', 'tones': [{'score': 0.625625, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.825035, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 16, 'text': 'Stop watching godi media if you want to save this country.', 'tones': [{'score': 0.862286, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 17, 'text': 'And give me answers all bhagts of modi - which promises he had completed in his pm term please answer me .', 'tones': [{'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.767592, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
notA roboT,In love with the anchor ♥️ she&#39;s bae,"{'document_tone': {'tones': [{'score': 0.858235, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Anushka Shrivas,The only news channel explaining something about the bill.,"{'document_tone': {'tones': [{'score': 0.946222, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Dixit,I am also farmer but plz can you explain why should I protest against this? I think it&#39;s gonna make our country more developing in the primary sector.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'I am also farmer but plz can you explain why should I protest against this?', 'tones': []}, {'sentence_id': 1, 'text': 'I think it&#39;s gonna make our country more developing in the primary sector.', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Harbir Singh,Understood now . Need to give some Power to farmers  with encouraging efficiency,"{'document_tone': {'tones': [{'score': 0.966403, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.802429, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Understood now .', 'tones': [{'score': 0.982476, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Need to give some Power to farmers  with encouraging efficiency', 'tones': [{'score': 0.822231, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}]}"
Amritpal Gumley,Thank you Times for bringing this up fairly.... this sensitive topic has not been given it&#39;s due. With great difficulty we came out of the   zamindari system is the past. And here we are..again falling back!,"{'document_tone': {'tones': [{'score': 0.743198, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.724637, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Thank you Times for bringing this up fairly.... this sensitive topic has not been given it&#39;s due.', 'tones': [{'score': 0.701231, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.525007, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'With great difficulty we came out of the   zamindari system is the past.', 'tones': [{'score': 0.631183, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 2, 'text': 'And here we are..again falling back!', 'tones': [{'score': 0.895349, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
S Manjunath,They are not farmers..they are slavers of Congress family..,{'document_tone': {'tones': []}}
SINGH HARJINDER,Still the protest is going on But Godi media shows nothing ...just wanted views at that time now have forgotten,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Surinder Dosanjh,Please make this bill more clear people do not understand,"{'document_tone': {'tones': [{'score': 0.8152, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.849827, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Jeevan Reddy,Views for other videos is in lakhs<br>Views for this video (farmers) is in thousands<br>What a irresponsible country we are  living in...!,"{'document_tone': {'tones': [{'score': 0.621132, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
,,{'document_tone': {'tones': []}}
My YouTube,Idiots,{'document_tone': {'tones': []}}
KATWAL Beast,Stand with farmers votes,{'document_tone': {'tones': []}}
Roofy Arora,"Farmers feed us not like modi ji, ambaani and adaani who want to attain top positions to fulfill their worldy desires. Modi govt is suppressing their voice if farmers are saying they don&#39;t want this law then why government have passed it. Today they need our support. Jai Jawaan Jai Kissan🙏🙏","{'document_tone': {'tones': [{'score': 0.525223, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.716985, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Farmers feed us not like modi ji, ambaani and adaani who want to attain top positions to fulfill their worldy desires.', 'tones': []}, {'sentence_id': 1, 'text': 'Modi govt is suppressing their voice if farmers are saying they don&#39;t want this law then why government have passed it.', 'tones': [{'score': 0.795383, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.716804, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'Today they need our support.', 'tones': []}, {'sentence_id': 3, 'text': 'Jai Jawaan Jai Kissan🙏🙏', 'tones': [{'score': 0.602518, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
YoutubeLokiBGMI,The only reason why farmers are protesting is MSP. And i stand with farmers,"{'document_tone': {'tones': [{'score': 0.525052, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.874714, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'The only reason why farmers are protesting is MSP.', 'tones': [{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'And i stand with farmers', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Linu Abraham,Why our govt is doing this to our farmers,"{'document_tone': {'tones': [{'score': 0.892694, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
,,{'document_tone': {'tones': []}}
Zion Vas,Central figure..the worlds largest followings God Jesus the only way to get to heaven. If u believe Him..died 4 ur sins n arose on 3rd day. C &#39;Jesus grace&#39; in google...,"{'document_tone': {'tones': [{'score': 0.761129, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Central figure..the worlds largest followings God Jesus the only way to get to heaven.', 'tones': [{'score': 0.574198, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.72085, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'If u believe Him..died 4 ur sins n arose on 3rd day.', 'tones': [{'score': 0.769813, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.716301, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 2, 'text': 'C &#39;Jesus grace&#39; in google...', 'tones': []}]}"
Azadwinder Singh,Jai Jawaan Jai Kisaan,{'document_tone': {'tones': []}}
RohanFix,Farmer is the Mother of India<br>Soldier is the Father of India<br><br>One Takes care of the Food<br>Other Protects us from enemies.<br><br>India&#39;s Mother is in danger.<br>We the Children Of India are standing Shoulder to shoulder with them🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🎉🎉🎉🎉🎉🎉🎉🔥🔥🎉🎉🎉🎉🎉🔥🔥🔥🔥🔥🔥🔥🔥,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Farmer is the Mother of India<br>Soldier is the Father of India<br><br>One Takes care of the Food<br>Other Protects us from enemies.<br><br>India&#39;s', 'tones': []}, {'sentence_id': 1, 'text': 'Mother is in danger.<br>We the Children Of India are standing Shoulder to shoulder with them🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🎉🎉🎉🎉🎉🎉🎉🔥🔥🎉🎉🎉🎉🎉🔥🔥🔥🔥🔥🔥🔥🔥', 'tones': [{'score': 0.547439, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
RohanFix,Modi jhoota hai jhoota hai🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,{'document_tone': {'tones': []}}
Jasmeet India,Amir aur amir aur garib aur garib ye. Inse ache ko anrez the. Unhi ko bula lo wapis.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Amir aur amir aur garib aur garib ye.', 'tones': []}, {'sentence_id': 1, 'text': 'Inse ache ko anrez the.', 'tones': [{'score': 0.608809, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 2, 'text': 'Unhi ko bula lo wapis.', 'tones': []}]}"
Nora Shy,this government was never supposed to trusted in the first place. They only think of themselves. If we want we are going to have to start it ourselves. THE FIRST ONE BEING KICK THE BADAL FAMILY OUT OF POLITICS.  <br>THEY HAVE LEACHED OFF OF USE FOR TO LONG NOW,"{'document_tone': {'tones': [{'score': 0.537602, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.909455, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'this government was never supposed to trusted in the first place.', 'tones': [{'score': 0.615352, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.965509, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'They only think of themselves.', 'tones': [{'score': 0.996213, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'If we want we are going to have to start it ourselves.', 'tones': [{'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.735644, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 3, 'text': 'THE FIRST ONE BEING KICK THE BADAL FAMILY OUT OF POLITICS.', 'tones': []}, {'sentence_id': 4, 'text': '<br>THEY HAVE LEACHED OFF OF USE FOR TO LONG NOW', 'tones': []}]}"
Fayiz Rahman,"please support farmers,  the corporates will exploit the poor farmers especially the small scale farmers","{'document_tone': {'tones': [{'score': 0.655887, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
pradeep raj,"It&#39;s the middlemen instigated protests along with some farmers unions. The Farmers would be benefitted , let them experieince the new laws for a season or two, then they would understand.","{'document_tone': {'tones': [{'score': 0.936899, 'tone_id': 'tentative', 'tone_name': 'Tentative'}, {'score': 0.610218, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'It&#39;s the middlemen instigated protests along with some farmers unions.', 'tones': [{'score': 0.530022, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'The Farmers would be benefitted , let them experieince the new laws for a season or two, then they would understand.', 'tones': [{'score': 0.616426, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Priya Singh,its against future of farmers... initially it will look nice but latter they will be exploited by industries if a fixed price by govt will not be implemented.....it needs modification keeping in mind no exploitations of farmers in future...,"{'document_tone': {'tones': [{'score': 0.512862, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.530109, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Gulfam Shah 17,i stand with farmers,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Lakhwinder Kaur,Support farmers,"{'document_tone': {'tones': [{'score': 0.535363, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
,,{'document_tone': {'tones': []}}
Barjinder Aujla,Indian system has been failed from decades remove this government for ever,"{'document_tone': {'tones': [{'score': 0.869212, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.543112, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
unproffeSional deSi,Support Farmers !,{'document_tone': {'tones': []}}
unproffeSional deSi,Abolish the Ordinance bills,{'document_tone': {'tones': []}}
Prady,Sabkke saath sabka mar padega bjp ko ab or bahoot buri mar padegi ...wait and watch now ...galat jagah hanth daaaal diya..kisano ke pet pe laat marke or aise wahiyaat bill laake ..  bjp ne ish baar galat kar diya jo kisan ish corona me desh ko bhukh se bachaya ushi ki marne nikle ..MSP SE KITNA LOSS HOTA HAI GOVT ko 1000 crore are usase jyada to har saal NPA maaf ho jaata hai or koe leke videsh baaag jaata hai...kisi ko kuch karne ki jarurat nahi bus ...chup chaap dekhte jao ish baar ...,{'document_tone': {'tones': []}}
AJAY KUMAR SHARMA,If Farmers are not happy this bill must be reviewed or held back till all concerned are reasonably assured and happy. Let us not destroy it completely.,"{'document_tone': {'tones': [{'score': 0.634826, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.787073, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.976222, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'If Farmers are not happy this bill must be reviewed or held back till all concerned are reasonably assured and happy.', 'tones': [{'score': 0.661342, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.670204, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.751512, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'Let us not destroy it completely.', 'tones': [{'score': 0.942582, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
vishwant patil,How dare you touch this topic go with ssr and rhea and drugs bullshit... did government not pay you this time so sad dear😔😑,"{'document_tone': {'tones': [{'score': 0.842651, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
vishwant patil,WTF I thought you didn&#39;t want to show this on your news channel... did government not pay you this time to not show this news.... Ohhh so sad😔😑,"{'document_tone': {'tones': [{'score': 0.896319, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
,,{'document_tone': {'tones': []}}
Kishore Thampy,"So the farmers were so happy with the present corrupt impoverishing system that sent so many of them  went to untimely deaths by suicide.  Now they are objecting to a new regime that will free them of the  politicians corrosive control and allow them to become entrepreneurs  who will flourish on the basis of merit and competence .  That is how the private sector in India and in the rest of the world operates.  Do businessmen, lawyers ,  house maids, doctors  have MSP established by the government? Why do farmers want to continue to live abject lives of misery and be a captive vote bank of one political party or another?  Are they so accustomed to bondage that they fear freedom?","{'document_tone': {'tones': [{'score': 0.619508, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.735716, 'tone_id': 'fear', 'tone_name': 'Fear'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'So the farmers were so happy with the present corrupt impoverishing system that sent so many of them  went to untimely deaths by suicide.', 'tones': [{'score': 0.797177, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'Now they are objecting to a new regime that will free them of the  politicians corrosive control and allow them to become entrepreneurs  who will flourish on the basis of merit and competence .', 'tones': []}, {'sentence_id': 2, 'text': 'That is how the private sector in India and in the rest of the world operates.', 'tones': []}, {'sentence_id': 3, 'text': 'Do businessmen, lawyers ,  house maids, doctors  have MSP established by the government?', 'tones': [{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 4, 'text': 'Why do farmers want to continue to live abject lives of misery and be a captive vote bank of one political party or another?', 'tones': [{'score': 0.667752, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 5, 'text': 'Are they so accustomed to bondage that they fear freedom?', 'tones': [{'score': 0.983596, 'tone_id': 'fear', 'tone_name': 'Fear'}]}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Sanju paul,M.c channel,"{'document_tone': {'tones': [{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Souvik Biswas,I stand with farmers.,"{'document_tone': {'tones': [{'score': 0.505983, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Lawrence Dsouza,We are getting potatoes today at Rs 40 per kg and how much does the farmers get? You will be surprised.,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'We are getting potatoes today at Rs 40 per kg and how much does the farmers get?', 'tones': []}, {'sentence_id': 1, 'text': 'You will be surprised.', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Chandan Kr Sah,Please guys help farmers on Twitter and  make everyone understands what the issue is and please support farmers...they are growing food so we eat....,"{'document_tone': {'tones': [{'score': 0.515371, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Sat Kaur UK,We don&#39;t trust this  Government,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Sachin Vaishnav,Concept clear.। 🤟,"{'document_tone': {'tones': [{'score': 0.952999, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.998545, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Concept clear.।', 'tones': [{'score': 0.952999, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.998545, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': '🤟', 'tones': []}]}"
China News Update 中国即时新闻资讯,"Support Maoist and farmers of India<br>Though China isn’t happy with the aggression and expansionist policy of India, we still support grass-root Indians to fight for their rights. Jai Hind 🇮🇳","{'document_tone': {'tones': [{'score': 0.741591, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Support Maoist and farmers of India<br>Though China isn’t happy with the aggression and expansionist policy of India, we still support grass-root Indians to fight for their rights.', 'tones': [{'score': 0.74443, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 1, 'text': 'Jai Hind 🇮🇳', 'tones': []}]}"
,,{'document_tone': {'tones': []}}
30sec know,Supporting farmer but I am student and youth.,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
